Comparison of groups:  2-1 
           GeneID   Chr     Start       End Strand Length       logFC
13477   MSTRG.843 chr15  42714699  42714818      -    120  -3.6772705
13496   MSTRG.843 chr15  42714699  42714818      -    120  -3.6772705
13516   MSTRG.843 chr15  42714699  42714818      -    120  -3.6772705
13536   MSTRG.843 chr15  42714699  42714818      -    120  -3.6772705
27572  MSTRG.1616 chr15  77905366  77908242      -   2877   5.3221367
27574  MSTRG.1616 chr15  77905366  77908242      -   2877   5.3221367
27580  MSTRG.1616 chr15  77905366  77908242      -   2877   5.3221367
27586  MSTRG.1616 chr15  77905366  77908242      -   2877   5.3221367
27590  MSTRG.1616 chr15  77905366  77908242      -   2877   5.3221367
27593  MSTRG.1616 chr15  77905366  77908242      -   2877   5.3221367
27597  MSTRG.1616 chr15  77905366  77908242      -   2877   5.3221367
27601  MSTRG.1616 chr15  77905366  77908242      -   2877   5.3221367
27605  MSTRG.1616 chr15  77905366  77908242      -   2877   5.3221367
27609  MSTRG.1616 chr15  77905366  77908242      -   2877   5.3221367
27614  MSTRG.1616 chr15  77905366  77908242      -   2877   5.3221367
27620  MSTRG.1616 chr15  77905366  77908242      -   2877   5.3221367
4297    MSTRG.290 chr15  29409265  29410535      +   1271   7.6271333
4312    MSTRG.290 chr15  29409265  29410535      +   1271   7.6271333
4350    MSTRG.290 chr15  29409265  29410535      +   1271   7.6271333
4325    MSTRG.290 chr15  29409265  29410516      +   1252   7.6264586
4339    MSTRG.290 chr15  29409265  29410516      +   1252   7.6264586
23351  MSTRG.1396 chr15  71305143  71305252      +    110  -4.0591181
23367  MSTRG.1396 chr15  71305143  71305252      +    110  -4.0591181
23385  MSTRG.1396 chr15  71305143  71305252      +    110  -4.0591181
23402  MSTRG.1396 chr15  71305143  71305252      +    110  -4.0591181
23418  MSTRG.1396 chr15  71305143  71305252      +    110  -4.0591181
23435  MSTRG.1396 chr15  71305143  71305252      +    110  -4.0591181
23509  MSTRG.1411 chr15  74240148  74240243      +     96  -5.1559240
29817  MSTRG.1786 chr15  83451547  83451777      -    231  -8.4828191
29829  MSTRG.1786 chr15  83451547  83451777      -    231  -8.4828191
29843  MSTRG.1786 chr15  83451547  83451777      -    231  -8.4828191
6963    MSTRG.502 chr15  36937424  36937488      +     65  -5.5087203
6974    MSTRG.502 chr15  36937424  36937488      +     65  -5.5087203
6986    MSTRG.502 chr15  36937424  36937488      +     65  -5.5087203
6998    MSTRG.502 chr15  36937424  36937488      +     65  -5.5087203
23350  MSTRG.1396 chr15  71302146  71302331      +    186  -3.7821373
23366  MSTRG.1396 chr15  71302146  71302331      +    186  -3.7821373
23384  MSTRG.1396 chr15  71302146  71302331      +    186  -3.7821373
23401  MSTRG.1396 chr15  71302146  71302331      +    186  -3.7821373
23417  MSTRG.1396 chr15  71302146  71302331      +    186  -3.7821373
23434  MSTRG.1396 chr15  71302146  71302331      +    186  -3.7821373
20965  MSTRG.1244 chr15  65043760  65043837      -     78  -7.2123058
27211  MSTRG.1590 chr15  76584772  76584854      -     83  -3.1816225
27222  MSTRG.1590 chr15  76584772  76584854      -     83  -3.1816225
27234  MSTRG.1590 chr15  76584772  76584854      -     83  -3.1816225
28552  MSTRG.1717 chr15  80855429  80855580      +    152   5.0728602
28572  MSTRG.1717 chr15  80855429  80855580      +    152   5.0728602
28591  MSTRG.1717 chr15  80855429  80855580      +    152   5.0728602
28611  MSTRG.1717 chr15  80855429  80855580      +    152   5.0728602
28631  MSTRG.1717 chr15  80855429  80855580      +    152   5.0728602
27212  MSTRG.1590 chr15  76584960  76585041      -     82  -3.3240250
27223  MSTRG.1590 chr15  76584960  76585041      -     82  -3.3240250
27235  MSTRG.1590 chr15  76584960  76585041      -     82  -3.3240250
13450   MSTRG.843 chr15  42741969  42744152      -   2184  -3.4678636
13490   MSTRG.843 chr15  42741969  42744152      -   2184  -3.4678636
11160   MSTRG.759 chr15  40659259  40668560      +   9302   5.7130270
28544  MSTRG.1717 chr15  80762559  80762772      +    214   5.6652354
28564  MSTRG.1717 chr15  80762559  80762772      +    214   5.6652354
28583  MSTRG.1717 chr15  80762559  80762772      +    214   5.6652354
28603  MSTRG.1717 chr15  80762559  80762772      +    214   5.6652354
28623  MSTRG.1717 chr15  80762559  80762772      +    214   5.6652354
23353  MSTRG.1396 chr15  71341748  71342436      +    689  -3.7287710
23404  MSTRG.1396 chr15  71341748  71342436      +    689  -3.7287710
23420  MSTRG.1396 chr15  71341748  71342436      +    689  -3.7287710
23437  MSTRG.1396 chr15  71341748  71342436      +    689  -3.7287710
11143   MSTRG.759 chr15  40659259  40667058      +   7800   5.6650403
4289    MSTRG.290 chr15  29385278  29385423      +    146   6.9021733
4304    MSTRG.290 chr15  29385278  29385423      +    146   6.9021733
4318    MSTRG.290 chr15  29385278  29385423      +    146   6.9021733
4331    MSTRG.290 chr15  29385278  29385423      +    146   6.9021733
4343    MSTRG.290 chr15  29385278  29385423      +    146   6.9021733
23510  MSTRG.1411 chr15  74241800  74241915      +    116  -5.0162799
28007  MSTRG.1644 chr15  79251292  79254578      -   3287  11.5309324
23369  MSTRG.1396 chr15  71341748  71343040      +   1293  -3.5951384
23387  MSTRG.1396 chr15  71341748  71343040      +   1293  -3.5951384
13445   MSTRG.843 chr15  42734271  42734612      -    342  -3.5757077
13467   MSTRG.843 chr15  42734271  42734612      -    342  -3.5757077
13485   MSTRG.843 chr15  42734271  42734612      -    342  -3.5757077
13504   MSTRG.843 chr15  42734271  42734612      -    342  -3.5757077
13524   MSTRG.843 chr15  42734271  42734612      -    342  -3.5757077
13545   MSTRG.843 chr15  42734271  42734612      -    342  -3.5757077
13491   MSTRG.843 chr15  42749156  42749765      -    610  -3.8587375
27955  MSTRG.1644 chr15  79251958  79254578      -   2621  11.5260752
28035  MSTRG.1644 chr15  79251958  79254578      -   2621  11.5260752
28062  MSTRG.1644 chr15  79252289  79254578      -   2290  11.5232935
28076  MSTRG.1644 chr15  79252289  79254578      -   2290  11.5232935
28103  MSTRG.1644 chr15  79252289  79254578      -   2290  11.5232935
13998   MSTRG.864 chr15  51975276  51975321      +     46  10.9431970
14009   MSTRG.864 chr15  51975276  51975321      +     46  10.9431970
11220   MSTRG.759 chr15  40659259  40666624      +   7366   5.6308012
11202   MSTRG.759 chr15  40659259  40666575      +   7317   5.6294373
13449   MSTRG.843 chr15  42740270  42740903      -    634  -3.6454880
13471   MSTRG.843 chr15  42740270  42740903      -    634  -3.6454880
13489   MSTRG.843 chr15  42740270  42740903      -    634  -3.6454880
13508   MSTRG.843 chr15  42740270  42740903      -    634  -3.6454880
13528   MSTRG.843 chr15  42740270  42740903      -    634  -3.6454880
13549   MSTRG.843 chr15  42740270  42740903      -    634  -3.6454880
17278  MSTRG.1127 chr15  59813453  59815985      +   2533   5.7593754
17288  MSTRG.1127 chr15  59813453  59815979      +   2527   5.7593754
17303  MSTRG.1127 chr15  59813453  59815905      +   2453   5.7593754
17267  MSTRG.1127 chr15  59813453  59815751      +   2299   5.7546186
27203  MSTRG.1590 chr15  76508629  76508938      -    310  -3.4619748
27214  MSTRG.1590 chr15  76508629  76508938      -    310  -3.4619748
27226  MSTRG.1590 chr15  76508632  76508938      -    307  -3.4606112
6964    MSTRG.502 chr15  36946299  36946359      +     61  -5.0344516
6975    MSTRG.502 chr15  36946299  36946359      +     61  -5.0344516
6987    MSTRG.502 chr15  36946299  36946359      +     61  -5.0344516
6999    MSTRG.502 chr15  36946299  36946359      +     61  -5.0344516
13438   MSTRG.843 chr15  42716196  42716258      -     63  -3.6013046
13460   MSTRG.843 chr15  42716196  42716258      -     63  -3.6013046
13478   MSTRG.843 chr15  42716196  42716258      -     63  -3.6013046
13497   MSTRG.843 chr15  42716196  42716258      -     63  -3.6013046
13517   MSTRG.843 chr15  42716196  42716258      -     63  -3.6013046
13537   MSTRG.843 chr15  42716196  42716258      -     63  -3.6013046
25892  MSTRG.1524 chr15  75310759  75310876      +    118   6.1243254
25899  MSTRG.1524 chr15  75310759  75310876      +    118   6.1243254
25907  MSTRG.1524 chr15  75310759  75310876      +    118   6.1243254
25915  MSTRG.1524 chr15  75310759  75310876      +    118   6.1243254
25923  MSTRG.1524 chr15  75310759  75310876      +    118   6.1243254
25931  MSTRG.1524 chr15  75310759  75310876      +    118   6.1243254
13434   MSTRG.843 chr15  42710003  42710149      -    147  -3.4808785
13456   MSTRG.843 chr15  42710003  42710149      -    147  -3.4808785
13474   MSTRG.843 chr15  42710003  42710149      -    147  -3.4808785
13493   MSTRG.843 chr15  42710003  42710149      -    147  -3.4808785
13513   MSTRG.843 chr15  42710003  42710149      -    147  -3.4808785
13533   MSTRG.843 chr15  42710003  42710149      -    147  -3.4808785
13440   MSTRG.843 chr15  42720216  42720332      -    117  -3.7778723
13462   MSTRG.843 chr15  42720216  42720332      -    117  -3.7778723
13480   MSTRG.843 chr15  42720216  42720332      -    117  -3.7778723
13499   MSTRG.843 chr15  42720216  42720332      -    117  -3.7778723
13519   MSTRG.843 chr15  42720216  42720332      -    117  -3.7778723
13539   MSTRG.843 chr15  42720216  42720332      -    117  -3.7778723
13433   MSTRG.843 chr15  42704635  42709558      -   4924  -3.4112563
13455   MSTRG.843 chr15  42704635  42709558      -   4924  -3.4112563
13473   MSTRG.843 chr15  42704635  42709558      -   4924  -3.4112563
13492   MSTRG.843 chr15  42704635  42709558      -   4924  -3.4112563
13512   MSTRG.843 chr15  42705018  42709558      -   4541  -3.4118517
13532   MSTRG.843 chr15  42705018  42709558      -   4541  -3.4118517
28545  MSTRG.1717 chr15  80767351  80767564      +    214   5.4072872
28565  MSTRG.1717 chr15  80767351  80767564      +    214   5.4072872
28584  MSTRG.1717 chr15  80767351  80767564      +    214   5.4072872
28604  MSTRG.1717 chr15  80767351  80767564      +    214   5.4072872
28624  MSTRG.1717 chr15  80767351  80767564      +    214   5.4072872
5145    MSTRG.379 chr15  31767609  31775888      -   8280   4.9045453
23508  MSTRG.1411 chr15  74239408  74239564      +    157  -5.5547597
20957  MSTRG.1244 chr15  65042542  65042580      -     39  -5.1775741
20964  MSTRG.1244 chr15  65042542  65042580      -     39  -5.1775741
29566  MSTRG.1771 chr15  83332553  83332727      -    175  10.5205215
29592  MSTRG.1771 chr15  83332553  83332727      -    175  10.5205215
29617  MSTRG.1771 chr15  83332553  83332727      -    175  10.5205215
13439   MSTRG.843 chr15  42717032  42717223      -    192  -3.7815664
13461   MSTRG.843 chr15  42717032  42717223      -    192  -3.7815664
13479   MSTRG.843 chr15  42717032  42717223      -    192  -3.7815664
13498   MSTRG.843 chr15  42717032  42717223      -    192  -3.7815664
13518   MSTRG.843 chr15  42717032  42717223      -    192  -3.7815664
13538   MSTRG.843 chr15  42717032  42717223      -    192  -3.7815664
1369    MSTRG.144 chr15  26806079  26806323      -    245   6.9132972
1378    MSTRG.144 chr15  26806079  26806323      -    245   6.9132972
1387    MSTRG.144 chr15  26806079  26806323      -    245   6.9132972
1394    MSTRG.144 chr15  26806079  26806323      -    245   6.9132972
1401    MSTRG.144 chr15  26806079  26806323      -    245   6.9132972
27224  MSTRG.1590 chr15  76587932  76588078      -    147  -3.0594227
27236  MSTRG.1590 chr15  76587932  76588078      -    147  -3.0594227
25848  MSTRG.1514 chr15  75212617  75212783      -    167  -3.3239602
29642  MSTRG.1773 chr15  85382211  85382328      +    118  -6.1244078
25897  MSTRG.1524 chr15  75308934  75309090      +    157   5.9822290
25905  MSTRG.1524 chr15  75308934  75309090      +    157   5.9822290
25913  MSTRG.1524 chr15  75308934  75309090      +    157   5.9822290
25921  MSTRG.1524 chr15  75308934  75309090      +    157   5.9822290
25929  MSTRG.1524 chr15  75308934  75309090      +    157   5.9822290
13997   MSTRG.864 chr15  51974714  51974766      +     53  10.7796463
28554  MSTRG.1717 chr15  80867328  80867451      +    124   4.6038484
28574  MSTRG.1717 chr15  80867328  80867451      +    124   4.6038484
28593  MSTRG.1717 chr15  80867328  80867451      +    124   4.6038484
28613  MSTRG.1717 chr15  80867328  80867451      +    124   4.6038484
28633  MSTRG.1717 chr15  80867328  80867451      +    124   4.6038484
28548  MSTRG.1717 chr15  80806661  80806746      +     86   5.4495256
28568  MSTRG.1717 chr15  80806661  80806746      +     86   5.4495256
28587  MSTRG.1717 chr15  80806661  80806746      +     86   5.4495256
28607  MSTRG.1717 chr15  80806661  80806746      +     86   5.4495256
28627  MSTRG.1717 chr15  80806661  80806746      +     86   5.4495256
25890  MSTRG.1524 chr15  75305018  75305146      +    129   6.7084299
25896  MSTRG.1524 chr15  75305018  75305146      +    129   6.7084299
25904  MSTRG.1524 chr15  75305018  75305146      +    129   6.7084299
25912  MSTRG.1524 chr15  75305018  75305146      +    129   6.7084299
25920  MSTRG.1524 chr15  75305018  75305146      +    129   6.7084299
25928  MSTRG.1524 chr15  75305018  75305146      +    129   6.7084299
31262  MSTRG.1915 chr15  89002709  89003094      -    386  -3.0174138
4294    MSTRG.290 chr15  29398810  29399022      +    213   7.8064956
4309    MSTRG.290 chr15  29398810  29399022      +    213   7.8064956
4322    MSTRG.290 chr15  29398810  29399022      +    213   7.8064956
4336    MSTRG.290 chr15  29398810  29399022      +    213   7.8064956
4347    MSTRG.290 chr15  29398810  29399022      +    213   7.8064956
31263  MSTRG.1915 chr15  89007934  89008107      -    174  -3.1365284
13584   MSTRG.847 chr15  42863758  42865026      +   1269  -3.4639726
28550  MSTRG.1717 chr15  80844981  80845115      +    135   5.1679848
28570  MSTRG.1717 chr15  80844981  80845115      +    135   5.1679848
28589  MSTRG.1717 chr15  80844981  80845115      +    135   5.1679848
28609  MSTRG.1717 chr15  80844981  80845115      +    135   5.1679848
28629  MSTRG.1717 chr15  80844981  80845115      +    135   5.1679848
29814  MSTRG.1786 chr15  83440825  83440980      -    156  -8.0472052
29826  MSTRG.1786 chr15  83440825  83440980      -    156  -8.0472052
29840  MSTRG.1786 chr15  83440825  83440980      -    156  -8.0472052
11184   MSTRG.759 chr15  40659259  40665677      +   6419   5.5613306
28557  MSTRG.1717 chr15  80873580  80873745      +    166   4.7971258
28577  MSTRG.1717 chr15  80873580  80873745      +    166   4.7971258
28596  MSTRG.1717 chr15  80873580  80873745      +    166   4.7971258
28616  MSTRG.1717 chr15  80873580  80873745      +    166   4.7971258
28636  MSTRG.1717 chr15  80873580  80873745      +    166   4.7971258
28549  MSTRG.1717 chr15  80843540  80843616      +     77   5.6942118
28569  MSTRG.1717 chr15  80843540  80843616      +     77   5.6942118
28588  MSTRG.1717 chr15  80843540  80843616      +     77   5.6942118
28608  MSTRG.1717 chr15  80843540  80843616      +     77   5.6942118
28628  MSTRG.1717 chr15  80843540  80843616      +     77   5.6942118
29810  MSTRG.1786 chr15  83430854  83431030      -    177  -9.4803536
29822  MSTRG.1786 chr15  83430854  83431030      -    177  -9.4803536
29835  MSTRG.1786 chr15  83430854  83431030      -    177  -9.4803536
4291    MSTRG.290 chr15  29390693  29390779      +     87   7.4002767
4306    MSTRG.290 chr15  29390693  29390779      +     87   7.4002767
4319    MSTRG.290 chr15  29390693  29390779      +     87   7.4002767
4333    MSTRG.290 chr15  29390693  29390779      +     87   7.4002767
4344    MSTRG.290 chr15  29390693  29390779      +     87   7.4002767
13021   MSTRG.827 chr15  42185480  42185744      -    265  -7.9415171
12267   MSTRG.817 chr15  41863793  41863885      +     93   6.0470134
11193   MSTRG.759 chr15  40659259  40664681      +   5423   5.4533554
12265   MSTRG.817 chr15  41862802  41862897      +     96   6.0215747
6962    MSTRG.502 chr15  36936479  36936524      +     46  -5.5977213
6973    MSTRG.502 chr15  36936479  36936524      +     46  -5.5977213
6985    MSTRG.502 chr15  36936479  36936524      +     46  -5.5977213
6997    MSTRG.502 chr15  36936479  36936524      +     46  -5.5977213
29811  MSTRG.1786 chr15  83433918  83434050      -    133  -9.4758099
29823  MSTRG.1786 chr15  83433918  83434050      -    133  -9.4758099
29836  MSTRG.1786 chr15  83433918  83434050      -    133  -9.4758099
28558  MSTRG.1717 chr15  80883909  80884045      +    137   5.0730128
28578  MSTRG.1717 chr15  80883909  80884045      +    137   5.0730128
28597  MSTRG.1717 chr15  80883909  80884045      +    137   5.0730128
28617  MSTRG.1717 chr15  80883909  80884045      +    137   5.0730128
28637  MSTRG.1717 chr15  80883909  80884045      +    137   5.0730128
11152   MSTRG.759 chr15  40659259  40663256      +   3998   5.3826544
4287    MSTRG.290 chr15  29367124  29367204      +     81   9.7877126
