Comparison of groups:  3-1 
           GeneID   Chr     Start       End Strand Length       logFC
15966  MSTRG.1038 chr15  57896467  57896553      +     87  -8.6416480
15980  MSTRG.1038 chr15  57896467  57896553      +     87  -8.6416480
15995  MSTRG.1038 chr15  57896467  57896553      +     87  -8.6416480
16011  MSTRG.1038 chr15  57896467  57896553      +     87  -8.6416480
16028  MSTRG.1038 chr15  57896467  57896553      +     87  -8.6416480
13446   MSTRG.843 chr15  42736400  42736460      -     61  -5.0627350
13468   MSTRG.843 chr15  42736400  42736460      -     61  -5.0627350
13486   MSTRG.843 chr15  42736400  42736460      -     61  -5.0627350
13505   MSTRG.843 chr15  42736400  42736460      -     61  -5.0627350
13525   MSTRG.843 chr15  42736400  42736460      -     61  -5.0627350
13546   MSTRG.843 chr15  42736400  42736460      -     61  -5.0627350
13448   MSTRG.843 chr15  42738787  42738856      -     70  -5.3760382
13470   MSTRG.843 chr15  42738787  42738856      -     70  -5.3760382
13488   MSTRG.843 chr15  42738787  42738856      -     70  -5.3760382
13507   MSTRG.843 chr15  42738787  42738856      -     70  -5.3760382
13527   MSTRG.843 chr15  42738787  42738856      -     70  -5.3760382
13548   MSTRG.843 chr15  42738787  42738856      -     70  -5.3760382
13444   MSTRG.843 chr15  42731231  42732011      -    781  -4.1350636
13466   MSTRG.843 chr15  42731231  42732011      -    781  -4.1350636
13484   MSTRG.843 chr15  42731231  42732011      -    781  -4.1350636
13503   MSTRG.843 chr15  42731231  42732011      -    781  -4.1350636
852     MSTRG.102 chr15  25222024  25222176      +    153  -4.1340647
864     MSTRG.102 chr15  25222024  25222176      +    153  -4.1340647
877     MSTRG.102 chr15  25222024  25222176      +    153  -4.1340647
889     MSTRG.102 chr15  25222024  25222176      +    153  -4.1340647
903     MSTRG.102 chr15  25222024  25222176      +    153  -4.1340647
34807  MSTRG.2226 chr15  99669572  99675800      +   6229  -4.0283994
28337  MSTRG.1696 chr15  80135889  80137784      -   1896   3.9137123
28340  MSTRG.1696 chr15  80135889  80137784      -   1896   3.9137123
28343  MSTRG.1696 chr15  80135889  80137784      -   1896   3.9137123
28346  MSTRG.1696 chr15  80135889  80137784      -   1896   3.9137123
11121   MSTRG.758 chr15  40623653  40627901      -   4249  -4.1079340
11603   MSTRG.776 chr15  41058025  41058119      +     95   6.8876577
24236  MSTRG.1471 chr15  72491368  72492097      -    730  -3.4044004
24248  MSTRG.1471 chr15  72491370  72492097      -    728  -3.4044004
24259  MSTRG.1471 chr15  72491370  72492097      -    728  -3.4044004
24269  MSTRG.1471 chr15  72491370  72492097      -    728  -3.4044004
24280  MSTRG.1471 chr15  72491370  72492097      -    728  -3.4044004
24291  MSTRG.1471 chr15  72491370  72492097      -    728  -3.4044004
24302  MSTRG.1471 chr15  72491370  72492097      -    728  -3.4044004
24313  MSTRG.1471 chr15  72491370  72492097      -    728  -3.4044004
24237  MSTRG.1471 chr15  72492815  72492996      -    182  -3.7460598
24249  MSTRG.1471 chr15  72492815  72492996      -    182  -3.7460598
24260  MSTRG.1471 chr15  72492815  72492996      -    182  -3.7460598
24270  MSTRG.1471 chr15  72492815  72492996      -    182  -3.7460598
24281  MSTRG.1471 chr15  72492815  72492996      -    182  -3.7460598
24292  MSTRG.1471 chr15  72492815  72492996      -    182  -3.7460598
24303  MSTRG.1471 chr15  72492815  72492996      -    182  -3.7460598
24314  MSTRG.1471 chr15  72492815  72492996      -    182  -3.7460598
24326  MSTRG.1472 chr15  72492815  72492996      +    182  -3.7460598
24325  MSTRG.1472 chr15  72491424  72492097      +    674  -3.4040017
23638  MSTRG.1429 chr15  74027753  74032983      -   5231  -5.8467727
23641  MSTRG.1429 chr15  74027772  74032983      -   5212  -5.8467727
23643  MSTRG.1429 chr15  74027772  74032983      -   5212  -5.8467727
26040  MSTRG.1537 chr15  75044106  75044195      +     90  11.0472176
33506  MSTRG.2124 chr15  90335391  90335558      -    168   6.3523678
13472   MSTRG.843 chr15  42749415  42749765      -    351  -9.0968333
28354  MSTRG.1696 chr15  80137377  80137784      -    408   3.8782879
6982    MSTRG.502 chr15  37100525  37100690      +    166  -5.8207724
6994    MSTRG.502 chr15  37100525  37100690      +    166  -5.8207724
24243  MSTRG.1471 chr15  72502688  72502819      -    132  -3.9998176
24255  MSTRG.1471 chr15  72502688  72502819      -    132  -3.9998176
24276  MSTRG.1471 chr15  72502688  72502819      -    132  -3.9998176
24287  MSTRG.1471 chr15  72502688  72502819      -    132  -3.9998176
24298  MSTRG.1471 chr15  72502688  72502819      -    132  -3.9998176
24309  MSTRG.1471 chr15  72502688  72502819      -    132  -3.9998176
24320  MSTRG.1471 chr15  72502688  72502819      -    132  -3.9998176
24332  MSTRG.1472 chr15  72502688  72502819      +    132  -3.9998176
13440   MSTRG.843 chr15  42720216  42720332      -    117  -4.6621655
13462   MSTRG.843 chr15  42720216  42720332      -    117  -4.6621655
13480   MSTRG.843 chr15  42720216  42720332      -    117  -4.6621655
13499   MSTRG.843 chr15  42720216  42720332      -    117  -4.6621655
13519   MSTRG.843 chr15  42720216  42720332      -    117  -4.6621655
13539   MSTRG.843 chr15  42720216  42720332      -    117  -4.6621655
6970    MSTRG.502 chr15  37002057  37002162      +    106  -6.0574669
6981    MSTRG.502 chr15  37002057  37002162      +    106  -6.0574669
6993    MSTRG.502 chr15  37002057  37002162      +    106  -6.0574669
7005    MSTRG.502 chr15  37002057  37002162      +    106  -6.0574669
28350  MSTRG.1696 chr15  80137322  80137784      -    463   3.8791752
33515  MSTRG.2124 chr15  90346673  90346738      -     66   6.3145062
29648  MSTRG.1773 chr15  85405866  85406146      +    281  -5.6608926
33516  MSTRG.2124 chr15  90346878  90347021      -    144   6.7879346
14733   MSTRG.940 chr15  50518185  50518275      +     91  10.8107387
14743   MSTRG.940 chr15  50518185  50518275      +     91  10.8107387
20954  MSTRG.1244 chr15  65040618  65040766      -    149  -4.5256663
20961  MSTRG.1244 chr15  65040618  65040766      -    149  -4.5256663
33517  MSTRG.2124 chr15  90347120  90347233      -    114   6.6464617
851     MSTRG.102 chr15  25221452  25221563      +    112  -3.7757847
863     MSTRG.102 chr15  25221452  25221563      +    112  -3.7757847
876     MSTRG.102 chr15  25221452  25221563      +    112  -3.7757847
888     MSTRG.102 chr15  25221452  25221563      +    112  -3.7757847
902     MSTRG.102 chr15  25221452  25221563      +    112  -3.7757847
33512  MSTRG.2124 chr15  90344342  90344418      -     77   6.6494855
4280    MSTRG.289 chr15  29094082  29095099      -   1018   5.8469909
853     MSTRG.102 chr15  25222925  25223063      +    139  -3.9910551
865     MSTRG.102 chr15  25222925  25223063      +    139  -3.9910551
878     MSTRG.102 chr15  25222925  25223063      +    139  -3.9910551
890     MSTRG.102 chr15  25222925  25223063      +    139  -3.9910551
904     MSTRG.102 chr15  25222925  25223063      +    139  -3.9910551
16436  MSTRG.1052 chr15  58467117  58467235      +    119  10.3260969
14711   MSTRG.935 chr15  53049160  53050044      -    885   7.5655452
14713   MSTRG.935 chr15  53049160  53050044      -    885   7.5655452
4271    MSTRG.289 chr15  29094072  29094680      -    609   5.9087849
4268    MSTRG.289 chr15  29094072  29094852      -    781   5.9601573
4276    MSTRG.289 chr15  29094072  29094852      -    781   5.9601573
31727  MSTRG.1953 chr15  89442887  89443042      -    156  -5.6114001
31741  MSTRG.1953 chr15  89442887  89443042      -    156  -5.6114001
31749  MSTRG.1953 chr15  89442887  89443042      -    156  -5.6114001
31757  MSTRG.1953 chr15  89442887  89443042      -    156  -5.6114001
1170    MSTRG.111 chr15  25364212  25367621      +   3410  -4.3799249
1310    MSTRG.111 chr15  25364212  25367623      +   3412  -4.3799249
13443   MSTRG.843 chr15  42730810  42730865      -     56  -4.4369108
13465   MSTRG.843 chr15  42730810  42730865      -     56  -4.4369108
13483   MSTRG.843 chr15  42730810  42730865      -     56  -4.4369108
13502   MSTRG.843 chr15  42730810  42730865      -     56  -4.4369108
13522   MSTRG.843 chr15  42730810  42730865      -     56  -4.4369108
13542   MSTRG.843 chr15  42730810  42730865      -     56  -4.4369108
1020    MSTRG.111 chr15  25364212  25367862      +   3651  -4.3799209
1059    MSTRG.111 chr15  25364212  25367861      +   3650  -4.3799209
1096    MSTRG.111 chr15  25364212  25367861      +   3650  -4.3799209
1134    MSTRG.111 chr15  25364212  25367862      +   3651  -4.3799209
1236    MSTRG.111 chr15  25364212  25367862      +   3651  -4.3799209
1268    MSTRG.111 chr15  25364212  25367861      +   3650  -4.3799209
1307    MSTRG.111 chr15  25364212  25367861      +   3650  -4.3799209
982     MSTRG.111 chr15  25364212  25367930      +   3719  -4.3799200
1206    MSTRG.111 chr15  25364212  25367930      +   3719  -4.3799200
1294    MSTRG.111 chr15  25364212  25367930      +   3719  -4.3799200
27746  MSTRG.1628 chr15  78459545  78463871      -   4327  -3.0063241
26039  MSTRG.1537 chr15  75043530  75043650      +    121  11.3762649
33511  MSTRG.2124 chr15  90342657  90342790      -    134   7.1565429
14737   MSTRG.940 chr15  50528117  50528589      +    473  12.3937896
14747   MSTRG.940 chr15  50528117  50528589      +    473  12.3937896
28897  MSTRG.1725 chr15  81605007  81605744      -    738   4.3670623
31730  MSTRG.1953 chr15  89449857  89450009      -    153  -5.5392207
31736  MSTRG.1953 chr15  89449857  89450009      -    153  -5.5392207
31744  MSTRG.1953 chr15  89449857  89450009      -    153  -5.5392207
31752  MSTRG.1953 chr15  89449857  89450009      -    153  -5.5392207
31760  MSTRG.1953 chr15  89449857  89450009      -    153  -5.5392207
182663    GOLGA6C chr15  75562413  75565796      +   3384   7.4885713
13439   MSTRG.843 chr15  42717032  42717223      -    192  -4.2620418
13461   MSTRG.843 chr15  42717032  42717223      -    192  -4.2620418
13479   MSTRG.843 chr15  42717032  42717223      -    192  -4.2620418
13498   MSTRG.843 chr15  42717032  42717223      -    192  -4.2620418
13518   MSTRG.843 chr15  42717032  42717223      -    192  -4.2620418
13538   MSTRG.843 chr15  42717032  42717223      -    192  -4.2620418
13438   MSTRG.843 chr15  42716196  42716258      -     63  -4.1593010
13460   MSTRG.843 chr15  42716196  42716258      -     63  -4.1593010
13478   MSTRG.843 chr15  42716196  42716258      -     63  -4.1593010
13497   MSTRG.843 chr15  42716196  42716258      -     63  -4.1593010
13517   MSTRG.843 chr15  42716196  42716258      -     63  -4.1593010
13537   MSTRG.843 chr15  42716196  42716258      -     63  -4.1593010
7949    MSTRG.616 chr15  44166317  44166660      -    344  -9.4334307
854     MSTRG.102 chr15  25223340  25223465      +    126  -3.7974557
866     MSTRG.102 chr15  25223340  25223465      +    126  -3.7974557
879     MSTRG.102 chr15  25223340  25223465      +    126  -3.7974557
891     MSTRG.102 chr15  25223340  25223465      +    126  -3.7974557
905     MSTRG.102 chr15  25223340  25223465      +    126  -3.7974557
31726  MSTRG.1953 chr15  89441914  89442763      -    850  -5.7137577
31733  MSTRG.1953 chr15  89441914  89442763      -    850  -5.7137577
31740  MSTRG.1953 chr15  89441914  89442763      -    850  -5.7137577
31748  MSTRG.1953 chr15  89441914  89442763      -    850  -5.7137577
31756  MSTRG.1953 chr15  89441914  89442763      -    850  -5.7137577
31797  MSTRG.1961 chr15  89738458  89745591      +   7134   2.8484814
31812  MSTRG.1961 chr15  89738458  89745591      +   7134   2.8484814
6966    MSTRG.502 chr15  36983886  36983965      +     80  -6.4199494
6977    MSTRG.502 chr15  36983886  36983965      +     80  -6.4199494
6989    MSTRG.502 chr15  36983886  36983965      +     80  -6.4199494
7001    MSTRG.502 chr15  36983886  36983965      +     80  -6.4199494
26041  MSTRG.1537 chr15  75044465  75044588      +    124  11.4519821
910     MSTRG.105 chr15  25156054  25156281      -    228   3.2456376
14714   MSTRG.935 chr15  53080977  53082209      -   1233   9.2849418
13523   MSTRG.843 chr15  42731231  42731750      -    520  -3.8656699
13543   MSTRG.843 chr15  42731231  42731750      -    520  -3.8656699
6967    MSTRG.502 chr15  36984327  36984376      +     50  -5.9938942
6978    MSTRG.502 chr15  36984327  36984376      +     50  -5.9938942
6990    MSTRG.502 chr15  36984327  36984376      +     50  -5.9938942
7002    MSTRG.502 chr15  36984327  36984376      +     50  -5.9938942
29809  MSTRG.1786 chr15  83424117  83428352      -   4236  -5.2390858
29821  MSTRG.1786 chr15  83424117  83428352      -   4236  -5.2390858
29834  MSTRG.1786 chr15  83424117  83428352      -   4236  -5.2390858
33518  MSTRG.2124 chr15  90347484  90347638      -    155   6.5389769
8256    MSTRG.640 chr15  45332606  45332639      +     34   5.2689995
8265    MSTRG.640 chr15  45332606  45332639      +     34   5.2689995
33507  MSTRG.2124 chr15  90335683  90335793      -    111   6.6779400
29819  MSTRG.1786 chr15  83455504  83456220      -    717  -7.0969275
29831  MSTRG.1786 chr15  83455504  83456220      -    717  -7.0969275
29845  MSTRG.1786 chr15  83455504  83456220      -    717  -7.0969275
9594    MSTRG.723 chr15  43813522  43821706      +   8185  -5.2758759
9600    MSTRG.723 chr15  43813522  43821706      +   8185  -5.2758759
33503  MSTRG.2124 chr15  90328126  90328732      -    607   6.2504417
16719  MSTRG.1081 chr15  55495164  55497903      -   2740   3.2477433
16728  MSTRG.1081 chr15  55495164  55497903      -   2740   3.2477433
16734  MSTRG.1081 chr15  55495164  55497903      -   2740   3.2477433
16741  MSTRG.1081 chr15  55495164  55497903      -   2740   3.2477433
16748  MSTRG.1081 chr15  55495164  55497903      -   2740   3.2477433
23349  MSTRG.1396 chr15  71300718  71300955      +    238  -5.5452672
23365  MSTRG.1396 chr15  71300718  71300955      +    238  -5.5452672
23383  MSTRG.1396 chr15  71300718  71300955      +    238  -5.5452672
23400  MSTRG.1396 chr15  71300718  71300955      +    238  -5.5452672
23416  MSTRG.1396 chr15  71300718  71300955      +    238  -5.5452672
23433  MSTRG.1396 chr15  71300718  71300955      +    238  -5.5452672
6965    MSTRG.502 chr15  36950034  36950106      +     73  -5.8188866
6976    MSTRG.502 chr15  36950034  36950106      +     73  -5.8188866
6988    MSTRG.502 chr15  36950034  36950106      +     73  -5.8188866
7000    MSTRG.502 chr15  36950034  36950106      +     73  -5.8188866
24242  MSTRG.1471 chr15  72502014  72502200      -    187  -3.0865867
24254  MSTRG.1471 chr15  72502014  72502200      -    187  -3.0865867
24275  MSTRG.1471 chr15  72502014  72502200      -    187  -3.0865867
24286  MSTRG.1471 chr15  72502014  72502200      -    187  -3.0865867
24297  MSTRG.1471 chr15  72502014  72502200      -    187  -3.0865867
24308  MSTRG.1471 chr15  72502014  72502200      -    187  -3.0865867
24319  MSTRG.1471 chr15  72502014  72502200      -    187  -3.0865867
24331  MSTRG.1472 chr15  72502014  72502200      +    187  -3.0865867
6969    MSTRG.502 chr15  37001424  37001489      +     66  -4.8301359
6980    MSTRG.502 chr15  37001424  37001489      +     66  -4.8301359
6992    MSTRG.502 chr15  37001424  37001489      +     66  -4.8301359
7004    MSTRG.502 chr15  37001424  37001489      +     66  -4.8301359
34811  MSTRG.2226 chr15  99669572  99672018      +   2447  -3.5327628
9602    MSTRG.723 chr15  43822267  43823818      +   1552  -6.6769691
9596    MSTRG.723 chr15  43822267  43823843      +   1577  -6.6770034
33513  MSTRG.2124 chr15  90344666  90344838      -    173   6.2346249
27734  MSTRG.1627 chr15  78461264  78462884      +   1621  -3.0387472
27745  MSTRG.1627 chr15  78461264  78462884      +   1621  -3.0387472
31728  MSTRG.1953 chr15  89444782  89444966      -    185  -5.7009111
31734  MSTRG.1953 chr15  89444782  89444966      -    185  -5.7009111
31742  MSTRG.1953 chr15  89444782  89444966      -    185  -5.7009111
31750  MSTRG.1953 chr15  89444782  89444966      -    185  -5.7009111
31758  MSTRG.1953 chr15  89444782  89444966      -    185  -5.7009111
23658  MSTRG.1429 chr15  74032219  74032813      -    595  -8.7253013
30096  MSTRG.1810 chr15  85429903  85430018      +    116   7.0847782
30136  MSTRG.1810 chr15  85429903  85430018      +    116   7.0847782
24244  MSTRG.1471 chr15  72509750  72509841      -     92  -3.2747612
24256  MSTRG.1471 chr15  72509750  72509841      -     92  -3.2747612
24277  MSTRG.1471 chr15  72509750  72509841      -     92  -3.2747612
24288  MSTRG.1471 chr15  72509750  72509841      -     92  -3.2747612
24299  MSTRG.1471 chr15  72509750  72509841      -     92  -3.2747612
24321  MSTRG.1471 chr15  72509750  72509841      -     92  -3.2747612
24333  MSTRG.1472 chr15  72509750  72509841      +     92  -3.2747612
24265  MSTRG.1471 chr15  72502014  72502185      -    172  -3.0490538
