Comparison of groups:  4-1 
           GeneID   Chr     Start       End Strand Length       logFC
13457   MSTRG.843 chr15  42713259  42713330      -     72  -3.5979073
13475   MSTRG.843 chr15  42713259  42713330      -     72  -3.5979073
13494   MSTRG.843 chr15  42713259  42713330      -     72  -3.5979073
13514   MSTRG.843 chr15  42713259  42713330      -     72  -3.5979073
13534   MSTRG.843 chr15  42713259  42713330      -     72  -3.5979073
11690   MSTRG.783 chr15  41145909  41146079      +    171   7.2729992
11700   MSTRG.783 chr15  41145909  41146079      +    171   7.2729992
11678   MSTRG.783 chr15  41145687  41145825      +    139   7.3226560
11689   MSTRG.783 chr15  41145687  41145825      +    139   7.3226560
11699   MSTRG.783 chr15  41145687  41145825      +    139   7.3226560
29648  MSTRG.1773 chr15  85405866  85406146      +    281  -4.0783911
33667  MSTRG.2129 chr15  90630671  90630807      -    137  -4.1785729
33679  MSTRG.2129 chr15  90630671  90630807      -    137  -4.1785729
33691  MSTRG.2129 chr15  90630671  90630807      -    137  -4.1785729
33719  MSTRG.2129 chr15  90630671  90630807      -    137  -4.1785729
33728  MSTRG.2129 chr15  90630671  90630807      -    137  -4.1785729
33739  MSTRG.2129 chr15  90630671  90630807      -    137  -4.1785729
34812  MSTRG.2226 chr15  99672955  99675800      +   2846  -3.6905318
11683   MSTRG.783 chr15  41148090  41148260      +    171   6.4051302
11694   MSTRG.783 chr15  41148090  41148260      +    171   6.4051302
11704   MSTRG.783 chr15  41148090  41148260      +    171   6.4051302
33229  MSTRG.2074 chr15  95022195  95027181      +   4987   5.1004885
33251  MSTRG.2074 chr15  95022195  95027181      +   4987   5.1004885
20957  MSTRG.1244 chr15  65042542  65042580      -     39  -5.0856644
20964  MSTRG.1244 chr15  65042542  65042580      -     39  -5.0856644
852     MSTRG.102 chr15  25222024  25222176      +    153  -3.7328300
864     MSTRG.102 chr15  25222024  25222176      +    153  -3.7328300
877     MSTRG.102 chr15  25222024  25222176      +    153  -3.7328300
889     MSTRG.102 chr15  25222024  25222176      +    153  -3.7328300
903     MSTRG.102 chr15  25222024  25222176      +    153  -3.7328300
8412    MSTRG.646 chr15  45456977  45457776      +    800   4.9111138
8447    MSTRG.646 chr15  45456977  45457776      +    800   4.9111138
27224  MSTRG.1590 chr15  76587932  76588078      -    147  -3.1055534
27236  MSTRG.1590 chr15  76587932  76588078      -    147  -3.1055534
16719  MSTRG.1081 chr15  55495164  55497903      -   2740   3.3849330
16728  MSTRG.1081 chr15  55495164  55497903      -   2740   3.3849330
16734  MSTRG.1081 chr15  55495164  55497903      -   2740   3.3849330
16741  MSTRG.1081 chr15  55495164  55497903      -   2740   3.3849330
16748  MSTRG.1081 chr15  55495164  55497903      -   2740   3.3849330
13445   MSTRG.843 chr15  42734271  42734612      -    342  -3.3285010
13467   MSTRG.843 chr15  42734271  42734612      -    342  -3.3285010
13485   MSTRG.843 chr15  42734271  42734612      -    342  -3.3285010
13504   MSTRG.843 chr15  42734271  42734612      -    342  -3.3285010
13524   MSTRG.843 chr15  42734271  42734612      -    342  -3.3285010
13545   MSTRG.843 chr15  42734271  42734612      -    342  -3.3285010
15899  MSTRG.1038 chr15  57976600  57977562      +    963  -4.5866950
15924  MSTRG.1038 chr15  57976600  57977562      +    963  -4.5866950
16039  MSTRG.1038 chr15  57976600  57977530      +    931  -4.5866950
13449   MSTRG.843 chr15  42740270  42740903      -    634  -3.4645408
13471   MSTRG.843 chr15  42740270  42740903      -    634  -3.4645408
13489   MSTRG.843 chr15  42740270  42740903      -    634  -3.4645408
13508   MSTRG.843 chr15  42740270  42740903      -    634  -3.4645408
13528   MSTRG.843 chr15  42740270  42740903      -    634  -3.4645408
13549   MSTRG.843 chr15  42740270  42740903      -    634  -3.4645408
27729  MSTRG.1627 chr15  78454576  78454709      +    134  -3.5183872
27740  MSTRG.1627 chr15  78454576  78454709      +    134  -3.5183872
13440   MSTRG.843 chr15  42720216  42720332      -    117  -3.6675988
13462   MSTRG.843 chr15  42720216  42720332      -    117  -3.6675988
13480   MSTRG.843 chr15  42720216  42720332      -    117  -3.6675988
13499   MSTRG.843 chr15  42720216  42720332      -    117  -3.6675988
13519   MSTRG.843 chr15  42720216  42720332      -    117  -3.6675988
13539   MSTRG.843 chr15  42720216  42720332      -    117  -3.6675988
7826    MSTRG.611 chr15  45656098  45656214      -    117  -3.7387864
7835    MSTRG.611 chr15  45656098  45656214      -    117  -3.7387864
851     MSTRG.102 chr15  25221452  25221563      +    112  -3.5696747
863     MSTRG.102 chr15  25221452  25221563      +    112  -3.5696747
876     MSTRG.102 chr15  25221452  25221563      +    112  -3.5696747
888     MSTRG.102 chr15  25221452  25221563      +    112  -3.5696747
902     MSTRG.102 chr15  25221452  25221563      +    112  -3.5696747
25851  MSTRG.1514 chr15  75221457  75221573      -    117  -3.7843081
29649  MSTRG.1773 chr15  85406783  85406871      +     89  -4.5610767
6962    MSTRG.502 chr15  36936479  36936524      +     46  -6.3742124
6973    MSTRG.502 chr15  36936479  36936524      +     46  -6.3742124
6985    MSTRG.502 chr15  36936479  36936524      +     46  -6.3742124
6997    MSTRG.502 chr15  36936479  36936524      +     46  -6.3742124
15891  MSTRG.1038 chr15  57913806  57913898      +     93  -4.2607106
15903  MSTRG.1038 chr15  57913806  57913898      +     93  -4.2607106
15915  MSTRG.1038 chr15  57913806  57913898      +     93  -4.2607106
15928  MSTRG.1038 chr15  57913806  57913898      +     93  -4.2607106
15941  MSTRG.1038 chr15  57913806  57913898      +     93  -4.2607106
15954  MSTRG.1038 chr15  57913806  57913898      +     93  -4.2607106
15968  MSTRG.1038 chr15  57913806  57913898      +     93  -4.2607106
15982  MSTRG.1038 chr15  57913806  57913898      +     93  -4.2607106
15997  MSTRG.1038 chr15  57913806  57913898      +     93  -4.2607106
16013  MSTRG.1038 chr15  57913806  57913898      +     93  -4.2607106
16030  MSTRG.1038 chr15  57913806  57913898      +     93  -4.2607106
27203  MSTRG.1590 chr15  76508629  76508938      -    310  -3.2619813
27214  MSTRG.1590 chr15  76508629  76508938      -    310  -3.2619813
27226  MSTRG.1590 chr15  76508632  76508938      -    307  -3.2606181
28007  MSTRG.1644 chr15  79251292  79254578      -   3287  10.9936648
29814  MSTRG.1786 chr15  83440825  83440980      -    156  -8.0670185
29826  MSTRG.1786 chr15  83440825  83440980      -    156  -8.0670185
29840  MSTRG.1786 chr15  83440825  83440980      -    156  -8.0670185
13512   MSTRG.843 chr15  42705018  42709558      -   4541  -3.2535137
13532   MSTRG.843 chr15  42705018  42709558      -   4541  -3.2535137
13433   MSTRG.843 chr15  42704635  42709558      -   4924  -3.2509413
13455   MSTRG.843 chr15  42704635  42709558      -   4924  -3.2509413
13473   MSTRG.843 chr15  42704635  42709558      -   4924  -3.2509413
13492   MSTRG.843 chr15  42704635  42709558      -   4924  -3.2509413
11681   MSTRG.783 chr15  41146595  41146720      +    126   9.7024152
11692   MSTRG.783 chr15  41146595  41146720      +    126   9.7024152
11702   MSTRG.783 chr15  41146595  41146720      +    126   9.7024152
13434   MSTRG.843 chr15  42710003  42710149      -    147  -3.2216755
13456   MSTRG.843 chr15  42710003  42710149      -    147  -3.2216755
13474   MSTRG.843 chr15  42710003  42710149      -    147  -3.2216755
13493   MSTRG.843 chr15  42710003  42710149      -    147  -3.2216755
13513   MSTRG.843 chr15  42710003  42710149      -    147  -3.2216755
13533   MSTRG.843 chr15  42710003  42710149      -    147  -3.2216755
27730  MSTRG.1627 chr15  78455849  78455951      +    103  -3.5209443
27741  MSTRG.1627 chr15  78455849  78455951      +    103  -3.5209443
27955  MSTRG.1644 chr15  79251958  79254578      -   2621  10.9856313
28035  MSTRG.1644 chr15  79251958  79254578      -   2621  10.9856313
29810  MSTRG.1786 chr15  83430854  83431030      -    177  -7.3451677
29822  MSTRG.1786 chr15  83430854  83431030      -    177  -7.3451677
29835  MSTRG.1786 chr15  83430854  83431030      -    177  -7.3451677
22746  MSTRG.1341 chr15  69695920  69699976      +   4057   5.4691376
22755  MSTRG.1341 chr15  69695920  69699976      +   4057   5.4691376
28062  MSTRG.1644 chr15  79252289  79254578      -   2290  10.9782280
28076  MSTRG.1644 chr15  79252289  79254578      -   2290  10.9782280
28103  MSTRG.1644 chr15  79252289  79254578      -   2290  10.9782280
4640    MSTRG.326 chr15  30515411  30518224      +   2814  -7.6433888
33658  MSTRG.2129 chr15  90630671  90631734      -   1064  -3.8439230
27728  MSTRG.1627 chr15  78453923  78454110      +    188  -3.3579683
27739  MSTRG.1627 chr15  78453923  78454110      +    188  -3.3579683
29811  MSTRG.1786 chr15  83433918  83434050      -    133  -8.0481827
29823  MSTRG.1786 chr15  83433918  83434050      -    133  -8.0481827
29836  MSTRG.1786 chr15  83433918  83434050      -    133  -8.0481827
13443   MSTRG.843 chr15  42730810  42730865      -     56  -3.2087863
13465   MSTRG.843 chr15  42730810  42730865      -     56  -3.2087863
13483   MSTRG.843 chr15  42730810  42730865      -     56  -3.2087863
13502   MSTRG.843 chr15  42730810  42730865      -     56  -3.2087863
13522   MSTRG.843 chr15  42730810  42730865      -     56  -3.2087863
13542   MSTRG.843 chr15  42730810  42730865      -     56  -3.2087863
853     MSTRG.102 chr15  25222925  25223063      +    139  -3.6029958
865     MSTRG.102 chr15  25222925  25223063      +    139  -3.6029958
878     MSTRG.102 chr15  25222925  25223063      +    139  -3.6029958
890     MSTRG.102 chr15  25222925  25223063      +    139  -3.6029958
904     MSTRG.102 chr15  25222925  25223063      +    139  -3.6029958
7832    MSTRG.611 chr15  45668799  45669017      -    219  -3.6685000
7841    MSTRG.611 chr15  45668799  45669017      -    219  -3.6685000
854     MSTRG.102 chr15  25223340  25223465      +    126  -3.5066899
866     MSTRG.102 chr15  25223340  25223465      +    126  -3.5066899
879     MSTRG.102 chr15  25223340  25223465      +    126  -3.5066899
891     MSTRG.102 chr15  25223340  25223465      +    126  -3.5066899
905     MSTRG.102 chr15  25223340  25223465      +    126  -3.5066899
29815  MSTRG.1786 chr15  83447518  83447639      -    122  -9.4291189
29827  MSTRG.1786 chr15  83447518  83447639      -    122  -9.4291189
29841  MSTRG.1786 chr15  83447518  83447639      -    122  -9.4291189
855     MSTRG.102 chr15  25223554  25223729      +    176  -3.5878242
867     MSTRG.102 chr15  25223554  25223729      +    176  -3.5878242
880     MSTRG.102 chr15  25223554  25223729      +    176  -3.5878242
892     MSTRG.102 chr15  25223554  25223729      +    176  -3.5878242
906     MSTRG.102 chr15  25223554  25223729      +    176  -3.5878242
13439   MSTRG.843 chr15  42717032  42717223      -    192  -3.4548866
13461   MSTRG.843 chr15  42717032  42717223      -    192  -3.4548866
13479   MSTRG.843 chr15  42717032  42717223      -    192  -3.4548866
13498   MSTRG.843 chr15  42717032  42717223      -    192  -3.4548866
13518   MSTRG.843 chr15  42717032  42717223      -    192  -3.4548866
13538   MSTRG.843 chr15  42717032  42717223      -    192  -3.4548866
20965  MSTRG.1244 chr15  65043760  65043837      -     78  -4.7953058
27732  MSTRG.1627 chr15  78457334  78457418      +     85  -3.4329055
27743  MSTRG.1627 chr15  78457334  78457418      +     85  -3.4329055
24238  MSTRG.1471 chr15  72495363  72495529      -    167  -4.1822924
24250  MSTRG.1471 chr15  72495363  72495529      -    167  -4.1822924
24282  MSTRG.1471 chr15  72495363  72495529      -    167  -4.1822924
24293  MSTRG.1471 chr15  72495363  72495529      -    167  -4.1822924
24315  MSTRG.1471 chr15  72495363  72495529      -    167  -4.1822924
24327  MSTRG.1472 chr15  72495363  72495529      +    167  -4.1822924
29809  MSTRG.1786 chr15  83424117  83428352      -   4236  -4.2004628
29821  MSTRG.1786 chr15  83424117  83428352      -   4236  -4.2004628
29834  MSTRG.1786 chr15  83424117  83428352      -   4236  -4.2004628
27731  MSTRG.1627 chr15  78456058  78456122      +     65  -3.6791430
27742  MSTRG.1627 chr15  78456058  78456122      +     65  -3.6791430
27727  MSTRG.1627 chr15  78452434  78452548      +    115  -3.4620423
27738  MSTRG.1627 chr15  78452434  78452548      +    115  -3.4620423
33654  MSTRG.2129 chr15  90628048  90628140      -     93  -4.1212843
33663  MSTRG.2129 chr15  90628048  90628140      -     93  -4.1212843
33675  MSTRG.2129 chr15  90628048  90628140      -     93  -4.1212843
33687  MSTRG.2129 chr15  90628048  90628140      -     93  -4.1212843
33715  MSTRG.2129 chr15  90628048  90628140      -     93  -4.1212843
33724  MSTRG.2129 chr15  90628048  90628140      -     93  -4.1212843
33735  MSTRG.2129 chr15  90628048  90628140      -     93  -4.1212843
33668  MSTRG.2129 chr15  90631591  90631734      -    144  -3.8165342
33680  MSTRG.2129 chr15  90631591  90631734      -    144  -3.8165342
33692  MSTRG.2129 chr15  90631591  90631734      -    144  -3.8165342
33720  MSTRG.2129 chr15  90631591  90631734      -    144  -3.8165342
33729  MSTRG.2129 chr15  90631591  90631734      -    144  -3.8165342
33740  MSTRG.2129 chr15  90631591  90631734      -    144  -3.8165342
23349  MSTRG.1396 chr15  71300718  71300955      +    238  -3.8269582
23365  MSTRG.1396 chr15  71300718  71300955      +    238  -3.8269582
23383  MSTRG.1396 chr15  71300718  71300955      +    238  -3.8269582
23400  MSTRG.1396 chr15  71300718  71300955      +    238  -3.8269582
23416  MSTRG.1396 chr15  71300718  71300955      +    238  -3.8269582
23433  MSTRG.1396 chr15  71300718  71300955      +    238  -3.8269582
15429   MSTRG.993 chr15  52484515  52486251      -   1737   3.7957318
15470   MSTRG.993 chr15  52484558  52486251      -   1694   3.7957318
34807  MSTRG.2226 chr15  99669572  99675800      +   6229  -3.2756283
8403    MSTRG.646 chr15  45444484  45444714      +    231   6.2741826
8438    MSTRG.646 chr15  45444484  45444714      +    231   6.2741826
27733  MSTRG.1627 chr15  78458492  78458644      +    153  -3.1947812
27744  MSTRG.1627 chr15  78458492  78458644      +    153  -3.1947812
850     MSTRG.102 chr15  25220505  25220656      +    152  -3.3269264
862     MSTRG.102 chr15  25220505  25220656      +    152  -3.3269264
875     MSTRG.102 chr15  25220505  25220656      +    152  -3.3269264
887     MSTRG.102 chr15  25220505  25220656      +    152  -3.3269264
901     MSTRG.102 chr15  25220505  25220656      +    152  -3.3269264
13444   MSTRG.843 chr15  42731231  42732011      -    781  -3.1272579
13466   MSTRG.843 chr15  42731231  42732011      -    781  -3.1272579
13484   MSTRG.843 chr15  42731231  42732011      -    781  -3.1272579
13503   MSTRG.843 chr15  42731231  42732011      -    781  -3.1272579
33659  MSTRG.2129 chr15  90631819  90636045      -   4227  -3.5940288
23638  MSTRG.1429 chr15  74027753  74032983      -   5231  -3.1445288
23641  MSTRG.1429 chr15  74027772  74032983      -   5212  -3.1445288
23643  MSTRG.1429 chr15  74027772  74032983      -   5212  -3.1445288
23654  MSTRG.1429 chr15  74032219  74032983      -    765  -3.2408281
849     MSTRG.102 chr15  25219458  25219603      +    146  -3.1810080
861     MSTRG.102 chr15  25219458  25219603      +    146  -3.1810080
874     MSTRG.102 chr15  25219458  25219603      +    146  -3.1810080
886     MSTRG.102 chr15  25219458  25219603      +    146  -3.1810080
900     MSTRG.102 chr15  25219458  25219603      +    146  -3.1810080
10369   MSTRG.735 chr15  44084575  44084809      +    235  -2.7741024
33669  MSTRG.2129 chr15  90631819  90631979      -    161  -3.6669857
33681  MSTRG.2129 chr15  90631819  90631979      -    161  -3.6669857
33693  MSTRG.2129 chr15  90631819  90631979      -    161  -3.6669857
33721  MSTRG.2129 chr15  90631819  90631979      -    161  -3.6669857
33730  MSTRG.2129 chr15  90631819  90631979      -    161  -3.6669857
33741  MSTRG.2129 chr15  90631819  90631979      -    161  -3.6669857
29812  MSTRG.1786 chr15  83434650  83434783      -    134  -7.0845168
29824  MSTRG.1786 chr15  83434650  83434783      -    134  -7.0845168
29837  MSTRG.1786 chr15  83434650  83434783      -    134  -7.0845168
10350   MSTRG.735 chr15  44084040  44084581      +    542  -2.7946201
10347   MSTRG.735 chr15  44084174  44084581      +    408  -2.7958574
10353   MSTRG.735 chr15  44084174  44084581      +    408  -2.7958574
10356   MSTRG.735 chr15  44084174  44084581      +    408  -2.7958574
10359   MSTRG.735 chr15  44084174  44084581      +    408  -2.7958574
10363   MSTRG.735 chr15  44084174  44084581      +    408  -2.7958574
13021   MSTRG.827 chr15  42185480  42185744      -    265  -5.1869875
29813  MSTRG.1786 chr15  83437632  83437782      -    151  -9.1817764
29825  MSTRG.1786 chr15  83437632  83437782      -    151  -9.1817764
29838  MSTRG.1786 chr15  83437632  83437782      -    151  -9.1817764
8399    MSTRG.646 chr15  45440470  45440645      +    176   6.2111143
